,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. 10,-0.852904,-0.790342,-0.738251,-0.689983,-0.643013,-0.59657,-0.550271,-0.502243,-0.458424,-0.421799,-0.390173,-0.361058,-0.335041,-0.307501,-0.287532,-0.26948,-0.247086,-0.229643,-0.211581,-0.194771,-0.18078,-0.163906,-0.152453,-0.143143,-0.129521,-0.122426,-0.109237,-0.094295,-0.101237,-0.13934,-0.038513,-0.030156,-0.076399,-0.049072,-0.037259,-0.030782,-0.02492,-0.016859,-0.009256,-0.006227,0,0.034054,0.045896,0.04757,0.033575,0.053618,0.034783,0.069909,0.088595,0.110515,0.140679,0.16772,0.171344,0.205243,0.221921,0.238138,0.325451,0.350706,0.396237,0.46006,0.532374,0.597238,0.683204,0.779511,0.892616,0.989293,1.120509,1.257572,1.416873,1.586608,1.803114,2.051243,2.341525,2.534437,2.891126,3.308509,3.80086,4.127911,4.818807,5.432309,6.084966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 1,-0.852585,-0.793099,-0.739085,-0.690681,-0.641211,-0.597334,-0.55419,-0.504207,-0.461852,-0.42477,-0.390718,-0.361411,-0.337676,-0.310245,-0.288176,-0.268818,-0.24928,-0.230861,-0.212326,-0.194004,-0.181739,-0.1683,-0.154632,-0.146211,-0.131096,-0.124027,-0.112294,-0.095228,-0.104606,-0.147569,-0.034113,-0.026432,-0.092335,-0.054264,-0.03396,-0.0341,-0.026733,-0.018378,-0.011765,-0.007223,0,0.030484,0.037461,0.051932,0.023612,0.058276,0.036222,0.065172,0.080995,0.11258,0.138619,0.161131,0.172219,0.20263,0.224819,0.241014,0.301701,0.373143,0.393204,0.460937,0.529431,0.595034,0.682224,0.779236,0.889469,0.988343,1.120339,1.256198,1.416739,1.586234,1.803806,2.053546,2.342564,2.537393,2.896081,3.311456,3.805417,4.136603,4.825277,5.443667,6.095799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 2,-0.84846,-0.789023,-0.734812,-0.687033,-0.638184,-0.592581,-0.548667,-0.499109,-0.457311,-0.418372,-0.385889,-0.358556,-0.333172,-0.306816,-0.281292,-0.263483,-0.245768,-0.225404,-0.20865,-0.191363,-0.177176,-0.162389,-0.150827,-0.139475,-0.12763,-0.123094,-0.108018,-0.089629,-0.110231,-0.17384,0.026983,-0.055143,-0.093938,-0.048539,-0.031233,-0.033955,-0.022533,-0.014728,-0.006369,-0.008217,0,0.056601,0.062361,0.059968,0.014514,0.094119,-0.04127,0.070125,0.092079,0.107852,0.14413,0.170944,0.172672,0.206438,0.208712,0.247819,0.357094,0.375747,0.410087,0.446353,0.55809,0.575523,0.685408,0.791674,0.895382,0.992092,1.11902,1.254784,1.417909,1.586418,1.797657,2.048352,2.338053,2.529365,2.886814,3.299659,3.793661,4.119643,4.805242,5.413573,6.066007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 3,-0.847022,-0.789554,-0.735635,-0.687464,-0.636998,-0.592581,-0.548528,-0.499833,-0.458997,-0.422647,-0.390134,-0.360629,-0.33421,-0.30765,-0.286391,-0.265345,-0.248676,-0.229237,-0.213257,-0.192407,-0.180777,-0.167929,-0.154627,-0.143873,-0.133351,-0.120789,-0.109554,-0.094333,-0.102184,-0.144825,-0.032256,-0.019961,-0.087281,-0.054434,-0.037912,-0.032837,-0.026045,-0.018202,-0.009388,-0.00469,0,0.03392,0.043409,0.053327,0.03722,0.056311,0.033313,0.070893,0.090194,0.114445,0.144056,0.170915,0.173646,0.206446,0.223502,0.23794,0.339529,0.371389,0.403765,0.469889,0.539154,0.605411,0.694738,0.793275,0.905209,1.004427,1.138457,1.276945,1.441691,1.610913,1.831865,2.085543,2.380143,2.578049,2.941087,3.363598,3.864171,4.203389,4.908486,5.533109,6.197661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 4,-0.830971,-0.771774,-0.719095,-0.672551,-0.622861,-0.579167,-0.534355,-0.48641,-0.442464,-0.408188,-0.371639,-0.3442,-0.318342,-0.292401,-0.272923,-0.253213,-0.232808,-0.21303,-0.196739,-0.178948,-0.167242,-0.152153,-0.141118,-0.132823,-0.119616,-0.109868,-0.096369,-0.076826,-0.09852,-0.161661,0.03446,-0.055289,-0.079835,-0.035615,-0.020246,-0.025639,-0.011177,-0.005841,-0.002006,0.013222,0,0.077113,0.075665,0.070124,0.023223,0.104445,-0.035433,0.081483,0.103449,0.1167,0.155032,0.182147,0.180977,0.186664,0.263214,0.294939,0.334566,0.386426,0.423597,0.467892,0.572657,0.587749,0.696463,0.810588,0.914684,1.01023,1.139678,1.276675,1.441438,1.610198,1.824622,2.078343,2.367793,2.563707,2.922799,3.338852,3.836272,4.165962,4.860903,5.478451,6.134289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 5,-0.832164,-0.771378,-0.71686,-0.669259,-0.621628,-0.5774,-0.53206,-0.482741,-0.44112,-0.405905,-0.373597,-0.343056,-0.318526,-0.290029,-0.270658,-0.252606,-0.232053,-0.213175,-0.195714,-0.178322,-0.162829,-0.150727,-0.136304,-0.129289,-0.117876,-0.107042,-0.093223,-0.072696,-0.097189,-0.159939,0.037327,-0.053496,-0.077598,-0.033368,-0.018115,-0.020761,-0.013906,-0.004006,0.003349,0.007686,0,0.073152,0.080802,0.071517,0.024091,0.103838,-0.030347,0.081566,0.106014,0.118973,0.154743,0.18119,0.186609,0.201845,0.240517,0.282806,0.332733,0.3887,0.421172,0.468557,0.568887,0.585317,0.69412,0.807603,0.911422,1.005116,1.133674,1.271035,1.434333,1.602283,1.815022,2.065942,2.353756,2.549464,2.903783,3.318681,3.812116,4.137984,4.824189,5.445633,6.090573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 6,-0.848042,-0.789803,-0.733316,-0.686322,-0.634005,-0.592957,-0.546216,-0.499504,-0.454469,-0.419361,-0.385734,-0.358858,-0.331738,-0.30175,-0.281502,-0.260767,-0.243312,-0.223546,-0.209437,-0.189678,-0.176327,-0.162003,-0.14896,-0.141182,-0.128894,-0.119548,-0.105513,-0.086208,-0.107682,-0.170837,0.022491,-0.074337,-0.084998,-0.040672,-0.030253,-0.032368,-0.021771,-0.015294,-0.006279,-0.007686,0,0.059908,0.057412,0.051229,0.020247,0.103016,-0.040331,0.071121,0.091195,0.110869,0.145711,0.169456,0.170694,0.205799,0.217813,0.247922,0.371878,0.374131,0.414639,0.447955,0.560282,0.580061,0.690313,0.799831,0.90256,0.998012,1.126536,1.264636,1.428898,1.596014,1.810669,2.061832,2.353573,2.548994,2.905569,3.323978,3.820059,4.145703,4.843156,5.4596,6.110612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 7,-0.846684,-0.785575,-0.731418,-0.685235,-0.634044,-0.590324,-0.544913,-0.495651,-0.454435,-0.418382,-0.382594,-0.355537,-0.330136,-0.300645,-0.279821,-0.260821,-0.242044,-0.22252,-0.205395,-0.186881,-0.173597,-0.15817,-0.149877,-0.138495,-0.12745,-0.116124,-0.102343,-0.083634,-0.10563,-0.172289,0.028493,-0.06582,-0.089144,-0.046411,-0.030896,-0.032693,-0.020789,-0.012662,-0.005735,-0.007924,0,0.057247,0.065867,0.066651,0.017073,0.092077,-0.041752,0.071032,0.093171,0.111453,0.14501,0.171522,0.175766,0.209797,0.210496,0.26065,0.345032,0.377662,0.411514,0.449118,0.559602,0.579414,0.68547,0.797227,0.89978,0.994811,1.124054,1.261059,1.424297,1.593077,1.806852,2.058517,2.347633,2.54225,2.897706,3.313762,3.809193,4.135586,4.831096,5.442129,6.088705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 8,-0.842808,-0.785464,-0.729535,-0.683191,-0.632083,-0.59021,-0.544305,-0.494994,-0.452706,-0.415319,-0.384761,-0.356886,-0.32973,-0.300471,-0.279684,-0.260422,-0.24276,-0.224947,-0.206436,-0.186226,-0.174133,-0.158699,-0.147182,-0.138571,-0.127112,-0.117937,-0.105073,-0.084511,-0.109228,-0.169203,0.027962,-0.065094,-0.088445,-0.044292,-0.031427,-0.031857,-0.019952,-0.013078,-0.005523,-0.005657,0,0.05805,0.064271,0.062935,0.012467,0.095962,-0.045661,0.069974,0.092552,0.109306,0.144256,0.170339,0.174183,0.206618,0.20667,0.25073,0.351454,0.383288,0.410655,0.444448,0.557538,0.570064,0.682547,0.792937,0.894258,0.988029,1.113603,1.25151,1.414028,1.580959,1.793028,2.042396,2.329957,2.521446,2.874228,3.288711,3.778598,4.099176,4.787925,5.395639,6.035216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 9,-0.845496,-0.785236,-0.731046,-0.683395,-0.633134,-0.587425,-0.54523,-0.495425,-0.455931,-0.417824,-0.384829,-0.356376,-0.32831,-0.301437,-0.282362,-0.264627,-0.240919,-0.226024,-0.207762,-0.188309,-0.173779,-0.161578,-0.149297,-0.140221,-0.129006,-0.119857,-0.104925,-0.087372,-0.105929,-0.156139,0.013802,-0.095751,-0.045431,-0.047882,-0.032416,-0.033841,-0.023095,-0.014306,-0.004368,-0.007833,0,0.05733,0.054022,0.050004,0.02848,0.088882,-0.042878,0.069484,0.089301,0.109109,0.144187,0.166719,0.173224,0.205505,0.212931,0.261101,0.333683,0.370242,0.41105,0.447079,0.558705,0.572106,0.683365,0.793222,0.895453,0.9915,1.117789,1.25475,1.418396,1.586284,1.798463,2.049407,2.33746,2.530667,2.886351,3.300088,3.792235,4.117843,4.808503,5.418056,6.065878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 10,-0.847591,-0.784196,-0.732447,-0.683158,-0.633921,-0.590819,-0.545436,-0.497458,-0.457395,-0.419048,-0.388014,-0.357327,-0.332333,-0.306086,-0.284452,-0.263985,-0.248643,-0.226917,-0.210439,-0.1913,-0.178397,-0.163229,-0.1516,-0.143852,-0.129092,-0.119559,-0.110676,-0.095445,-0.10239,-0.13549,-0.039754,-0.03354,-0.076252,-0.05008,-0.038564,-0.03398,-0.025472,-0.016355,-0.009456,-0.005707,0,0.029186,0.048,0.043951,0.034915,0.05811,0.036783,0.066503,0.089256,0.113801,0.141782,0.167548,0.169995,0.205681,0.217428,0.257368,0.315533,0.353552,0.396221,0.462468,0.527852,0.596411,0.686579,0.779028,0.890821,0.989483,1.119511,1.256505,1.417937,1.585317,1.800765,2.051334,2.34102,2.533259,2.891956,3.307063,3.797923,4.128208,4.813977,5.433879,6.078448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. 1,-0.845191,-0.783373,-0.733382,-0.682241,-0.633767,-0.590677,-0.545269,-0.496632,-0.454734,-0.418369,-0.386336,-0.35818,-0.332801,-0.306028,-0.284066,-0.26479,-0.246786,-0.225225,-0.209559,-0.191355,-0.181464,-0.162882,-0.15361,-0.141879,-0.129437,-0.119554,-0.108037,-0.091941,-0.10254,-0.143901,-0.032329,-0.020592,-0.085094,-0.052197,-0.036103,-0.034274,-0.025666,-0.018529,-0.011943,-0.008449,0,0.032781,0.042706,0.048155,0.031418,0.052573,0.037266,0.070114,0.087782,0.107982,0.139411,0.168471,0.167518,0.186114,0.215721,0.266231,0.295004,0.356118,0.391434,0.464594,0.519015,0.592303,0.67868,0.771734,0.883103,0.980075,1.110632,1.246122,1.404618,1.570616,1.786571,2.03216,2.321693,2.510313,2.864039,3.276027,3.761714,4.083768,4.76891,5.377557,6.016612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. 2,-0.834741,-0.77122,-0.722493,-0.672534,-0.625087,-0.581755,-0.539204,-0.48896,-0.448069,-0.411,-0.3808,-0.351298,-0.327485,-0.299113,-0.279173,-0.261087,-0.240183,-0.221559,-0.203601,-0.187208,-0.174264,-0.157146,-0.146378,-0.1381,-0.128371,-0.117891,-0.105247,-0.084748,-0.107271,-0.171312,0.026906,-0.061352,-0.090699,-0.04697,-0.029439,-0.030981,-0.022993,-0.011441,-0.005573,-0.004596,0,0.055768,0.075253,0.059597,0.018425,0.094624,-0.041914,0.074331,0.096147,0.110774,0.14861,0.174721,0.177689,0.212544,0.211142,0.257646,0.362235,0.38918,0.418223,0.453664,0.566467,0.584124,0.694203,0.805264,0.910982,1.006345,1.135499,1.273712,1.439829,1.610688,1.825107,2.080238,2.371587,2.569063,2.930913,3.349461,3.849709,4.186552,4.878884,5.504377,6.158075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. 3,-0.838196,-0.773185,-0.723655,-0.674931,-0.626564,-0.585736,-0.539534,-0.492515,-0.451604,-0.4158,-0.383005,-0.353861,-0.330532,-0.303114,-0.280626,-0.264004,-0.24392,-0.223574,-0.208677,-0.191464,-0.17661,-0.164279,-0.151856,-0.141592,-0.128303,-0.118592,-0.106195,-0.09303,-0.101363,-0.139954,-0.032356,-0.02373,-0.081461,-0.050032,-0.036192,-0.033739,-0.025733,-0.014388,-0.009471,-0.00655,0,0.033281,0.057457,0.039885,0.032582,0.059281,0.039757,0.071196,0.088564,0.112697,0.142536,0.169453,0.172685,0.206413,0.223357,0.233972,0.34015,0.361097,0.399643,0.465433,0.532794,0.605915,0.690971,0.785224,0.898315,0.99752,1.129329,1.265399,1.429225,1.596781,1.817168,2.066487,2.360561,2.554852,2.914543,3.333345,3.827424,4.162363,4.856668,5.476797,6.129668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. 4,-0.832107,-0.770936,-0.718871,-0.671497,-0.623238,-0.580468,-0.53499,-0.486605,-0.446185,-0.409849,-0.3783,-0.348498,-0.322879,-0.29615,-0.278606,-0.259741,-0.239568,-0.220793,-0.201808,-0.184478,-0.171919,-0.156639,-0.144519,-0.13692,-0.124331,-0.115723,-0.102039,-0.081944,-0.105559,-0.169805,0.030198,-0.063615,-0.08597,-0.042398,-0.02715,-0.031468,-0.020133,-0.014452,-0.006373,0.003517,0,0.069194,0.071031,0.058601,0.019086,0.099599,-0.043827,0.072536,0.096606,0.111983,0.148177,0.176315,0.170209,0.17492,0.268423,0.29213,0.323436,0.380166,0.415294,0.462864,0.559331,0.583581,0.692519,0.801891,0.908034,0.99965,1.131084,1.2675,1.432885,1.602079,1.814852,2.068185,2.357925,2.554462,2.911401,3.329579,3.824661,4.155732,4.849977,5.464514,6.118498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. 5,-0.853801,-0.78883,-0.739205,-0.691096,-0.639751,-0.594779,-0.550017,-0.500706,-0.458407,-0.422258,-0.389454,-0.360462,-0.334198,-0.308006,-0.287541,-0.265663,-0.246918,-0.228771,-0.210372,-0.190566,-0.178001,-0.1649,-0.151083,-0.139782,-0.128126,-0.120813,-0.102732,-0.088656,-0.115356,-0.235509,0.233255,-0.041892,-0.055044,-0.041614,-0.034429,-0.031818,-0.023797,-0.018008,-0.009909,-0.007394,0,0.032975,0.055737,0.044848,0.037426,0.056185,0.036487,0.068487,0.08872,0.11541,0.141483,0.170631,0.172246,0.203123,0.223201,0.236428,0.325721,0.360026,0.40022,0.4639,0.532668,0.600082,0.687904,0.783043,0.894912,0.993301,1.124419,1.262795,1.424244,1.59271,1.810276,2.059773,2.352105,2.544955,2.901902,3.322683,3.812692,4.142215,4.839219,5.453439,6.10457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
