,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1. 10,-0.377767,-0.356595,-0.3381,-0.322805,-0.304872,-0.288957,-0.271813,-0.254571,-0.236364,-0.222554,-0.210205,-0.198944,-0.187341,-0.175065,-0.16743,-0.158974,-0.148904,-0.140903,-0.133277,-0.125549,-0.119083,-0.110216,-0.105921,-0.115619,-0.110739,-0.1033,-0.091937,-0.104779,-0.089267,-0.067945,-0.034216,-0.007319,-0.094603,-0.022305,-0.045994,-0.039962,-0.03514,0.008753,-0.001533,0.001352,0,0.028462,0.030645,0.048116,0.044711,0.067369,0.049283,0.11873,0.124149,0.138278,0.146308,0.20189,0.189906,0.259917,0.288877,0.327227,0.405821,0.462967,0.525601,0.610961,0.656744,0.781357,0.886944,1.026813,1.171542,1.313599,1.492141,1.680911,1.884545,2.128793,2.407871,2.768692,3.108435,3.58477,3.904798,4.499278,5.173624,5.928804,6.789831,7.69066,8.659534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 1,-0.376586,-0.354944,-0.336858,-0.320379,-0.302013,-0.286074,-0.268881,-0.251217,-0.235613,-0.220507,-0.206861,-0.197792,-0.186546,-0.173919,-0.168017,-0.156742,-0.149156,-0.141472,-0.132093,-0.125615,-0.120204,-0.106591,-0.105842,-0.114256,-0.108755,-0.102971,-0.092277,-0.105283,-0.093273,-0.066782,-0.03924,-0.003931,-0.096715,-0.023284,-0.047067,-0.040564,-0.037939,0.006748,-0.002306,0,0,0.025603,0.027119,0.045847,0.046029,0.068603,0.050098,0.119267,0.121413,0.136662,0.144743,0.201583,0.188829,0.260168,0.287515,0.329498,0.402876,0.462773,0.523557,0.612589,0.656497,0.780611,0.888571,1.027609,1.172122,1.312963,1.494408,1.680828,1.885164,2.13054,2.4123,2.771823,3.112067,3.589252,3.909449,4.502754,5.175221,5.928613,6.794001,7.690564,8.656157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 2,-0.373556,-0.352364,-0.33483,-0.317254,-0.299753,-0.284533,-0.267869,-0.248644,-0.234515,-0.217605,-0.206609,-0.195059,-0.184341,-0.171948,-0.163774,-0.154391,-0.145447,-0.136482,-0.130473,-0.121378,-0.116352,-0.104927,-0.103109,-0.119281,-0.104219,-0.100548,-0.093696,-0.105434,-0.085013,-0.064405,-0.034823,-0.001036,-0.094033,-0.019916,-0.042516,-0.033322,-0.027661,0.001178,0.004663,0.005509,0,0.004076,0.058549,0.052096,0.042692,0.072617,0.051741,0.120382,0.123904,0.138671,0.149697,0.194034,0.192784,0.256937,0.279542,0.32723,0.400908,0.457129,0.51763,0.602704,0.649094,0.772997,0.874565,1.017041,1.158287,1.299126,1.475754,1.660551,1.861582,2.103788,2.379968,2.7343,3.069718,3.54061,3.852867,4.43915,5.103483,5.84572,6.692262,7.575149,8.525495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 3,-0.377204,-0.355226,-0.338948,-0.321011,-0.303638,-0.287943,-0.272125,-0.252872,-0.237213,-0.223737,-0.210228,-0.199473,-0.189085,-0.176163,-0.167775,-0.158319,-0.151916,-0.141084,-0.136605,-0.126632,-0.119262,-0.114679,-0.109598,-0.123603,-0.106947,-0.104335,-0.094556,-0.106593,-0.087978,-0.067404,-0.041457,-0.007057,-0.096162,-0.023468,-0.046201,-0.039813,-0.032623,-0.001672,-0.00208,0.001581,0,0.012222,0.033368,0.036109,0.056578,0.062705,0.04546,0.116129,0.122055,0.137291,0.140028,0.197809,0.193285,0.25954,0.283099,0.325797,0.402582,0.454075,0.523568,0.607522,0.655209,0.775847,0.881725,1.023741,1.16521,1.307967,1.48579,1.673154,1.876979,2.121066,2.400959,2.759629,3.099006,3.574096,3.892625,4.48444,5.154584,5.904045,6.76706,7.662539,8.630479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 4,-0.388585,-0.366143,-0.346704,-0.331512,-0.312834,-0.297432,-0.280667,-0.262927,-0.246193,-0.232141,-0.218616,-0.208781,-0.197405,-0.186904,-0.178629,-0.168832,-0.161975,-0.151332,-0.145011,-0.135675,-0.128208,-0.119599,-0.12044,-0.129846,-0.119541,-0.114419,-0.103027,-0.117573,-0.098114,-0.077506,-0.052646,-0.014817,-0.108478,-0.034148,-0.055678,-0.054333,-0.050816,0.002722,-0.015259,-0.005642,0,0.006026,0.011524,0.030202,0.047275,0.047387,0.034618,0.107827,0.111252,0.124787,0.124746,0.197981,0.181507,0.24559,0.265689,0.310615,0.390484,0.441615,0.507654,0.591785,0.638593,0.760653,0.858916,1.008006,1.146117,1.286023,1.467433,1.650515,1.85332,2.094491,2.374574,2.72784,3.067703,3.537536,3.850592,4.437944,5.098536,5.839605,6.698646,7.581809,8.531828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 5,-0.377702,-0.359416,-0.338703,-0.322941,-0.306077,-0.289273,-0.272766,-0.25447,-0.239082,-0.226131,-0.21315,-0.201898,-0.190698,-0.179986,-0.171606,-0.162546,-0.152652,-0.146597,-0.140396,-0.129518,-0.122822,-0.115066,-0.112416,-0.127101,-0.112861,-0.106423,-0.095119,-0.112775,-0.091634,-0.071526,-0.046398,-0.005194,-0.103261,-0.02643,-0.051584,-0.047618,-0.045112,0.005755,-0.008727,0.005308,0,0.010558,0.014934,0.04168,0.056862,0.059444,0.04519,0.113262,0.118354,0.131457,0.128643,0.205064,0.187367,0.251127,0.272919,0.31621,0.39794,0.448981,0.51199,0.599522,0.648164,0.769384,0.871209,1.015536,1.157067,1.300576,1.477969,1.665376,1.867607,2.113295,2.390171,2.748223,3.085686,3.560411,3.878456,4.468752,5.13779,5.886722,6.743794,7.635087,8.596906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 6,-0.381768,-0.360689,-0.342266,-0.324699,-0.305797,-0.288572,-0.272732,-0.254909,-0.238247,-0.225028,-0.210609,-0.199466,-0.189609,-0.176374,-0.169736,-0.159533,-0.150299,-0.143008,-0.135872,-0.124715,-0.119599,-0.108102,-0.105897,-0.11687,-0.110608,-0.102663,-0.096162,-0.107438,-0.085645,-0.067972,-0.03392,-0.007102,-0.095753,-0.021256,-0.043782,-0.036036,-0.029796,0.000136,0.00368,0.001556,0,0.007547,0.048765,0.050456,0.044506,0.06403,0.049871,0.116737,0.121216,0.135792,0.146903,0.18921,0.191078,0.253825,0.277083,0.322987,0.396915,0.451663,0.516247,0.598752,0.646903,0.767142,0.8701,1.00994,1.150349,1.290098,1.466324,1.649502,1.8507,2.090019,2.366188,2.717801,3.050154,3.518533,3.827911,4.4105,5.06863,5.803102,6.648322,7.525872,8.467523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 7,-0.379075,-0.358631,-0.339365,-0.321734,-0.304062,-0.288459,-0.272749,-0.253671,-0.238644,-0.222213,-0.20984,-0.19946,-0.188521,-0.176179,-0.168513,-0.159942,-0.150602,-0.140985,-0.134391,-0.126237,-0.11956,-0.110763,-0.109177,-0.1187,-0.108085,-0.10535,-0.089928,-0.105608,-0.091333,-0.068929,-0.038681,-0.009707,-0.094786,-0.023604,-0.046909,-0.0417,-0.037283,0.009459,-0.002758,-0.00013,0,0.023844,0.025093,0.044013,0.046401,0.062421,0.044364,0.115582,0.118723,0.13368,0.142651,0.195051,0.187306,0.25551,0.289944,0.325553,0.397692,0.455983,0.516461,0.601568,0.649046,0.771791,0.875349,1.01377,1.155099,1.296654,1.474614,1.659426,1.860072,2.104399,2.379305,2.735214,3.068105,3.541234,3.856081,4.439284,5.103423,5.847568,6.695142,7.579505,8.530701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 8,-0.372473,-0.350916,-0.333305,-0.316973,-0.299346,-0.283123,-0.266667,-0.249137,-0.233606,-0.218091,-0.205674,-0.193364,-0.183685,-0.172726,-0.165418,-0.154391,-0.147129,-0.137285,-0.129879,-0.120816,-0.114397,-0.103184,-0.103708,-0.118153,-0.100997,-0.099654,-0.091799,-0.103181,-0.083088,-0.062602,-0.038242,0.001739,-0.094505,-0.018104,-0.041757,-0.035864,-0.026578,-0.000553,0.002698,0.005164,0,0.004021,0.0632,0.054558,0.046403,0.071151,0.049532,0.121593,0.124796,0.139205,0.150935,0.193011,0.192613,0.260562,0.285143,0.32886,0.403024,0.457545,0.520406,0.604707,0.651091,0.77622,0.876855,1.020426,1.161202,1.301711,1.481186,1.665571,1.866464,2.109052,2.388085,2.742959,3.080478,3.550014,3.864805,4.453287,5.116562,5.858836,6.71404,7.598688,8.547019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 9,-0.385392,-0.364992,-0.344982,-0.328467,-0.311508,-0.295563,-0.279101,-0.259897,-0.244233,-0.229159,-0.217179,-0.205824,-0.194952,-0.18355,-0.173527,-0.167899,-0.156331,-0.147607,-0.138898,-0.129911,-0.125844,-0.114446,-0.113936,-0.127241,-0.114593,-0.111425,-0.0982,-0.113787,-0.093661,-0.0734,-0.050313,-0.008113,-0.105462,-0.027451,-0.053798,-0.049675,-0.045826,0.00415,-0.011668,0.000537,0,0.008756,0.012875,0.039987,0.054443,0.05603,0.04261,0.113552,0.117161,0.130905,0.12599,0.20334,0.183161,0.251046,0.276578,0.316143,0.394884,0.44898,0.508423,0.598043,0.646131,0.767024,0.870108,1.012787,1.15703,1.298177,1.477653,1.663133,1.865856,2.110065,2.388506,2.745689,3.08484,3.559586,3.874682,4.464812,5.133528,5.881403,6.739834,7.629743,8.591026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2. 10,-0.378813,-0.359229,-0.338715,-0.322229,-0.30415,-0.290522,-0.273338,-0.254528,-0.238156,-0.22362,-0.211309,-0.19981,-0.190122,-0.177313,-0.168896,-0.1608,-0.151244,-0.141607,-0.13545,-0.12618,-0.119546,-0.11487,-0.109342,-0.1189,-0.10973,-0.103785,-0.088905,-0.104621,-0.097231,-0.072065,-0.033297,-0.021905,-0.087268,-0.028439,-0.045305,-0.038854,-0.038044,0.002409,-0.002816,-0.002673,0,0.025164,0.029678,0.045322,0.042465,0.058883,0.046458,0.109387,0.117428,0.136062,0.146674,0.200009,0.189289,0.253484,0.285069,0.328782,0.399294,0.457079,0.521145,0.605252,0.657417,0.776677,0.882818,1.019874,1.164995,1.30347,1.483017,1.667686,1.871415,2.113627,2.392418,2.749684,3.089979,3.560889,3.876275,4.461621,5.125021,5.872153,6.732568,7.619589,8.574771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. 1,-0.380628,-0.359567,-0.341216,-0.323318,-0.305722,-0.290109,-0.274544,-0.255411,-0.24045,-0.225992,-0.21418,-0.202483,-0.191101,-0.179442,-0.172222,-0.164246,-0.15341,-0.147304,-0.13919,-0.13028,-0.123037,-0.11419,-0.113467,-0.127398,-0.111936,-0.108086,-0.100035,-0.111486,-0.090209,-0.071719,-0.046447,-0.010127,-0.101674,-0.029309,-0.050021,-0.044837,-0.040342,0.000683,-0.008062,-0.00242,0,0.01195,0.020406,0.037245,0.052485,0.058397,0.045715,0.111604,0.116418,0.132249,0.132136,0.205177,0.190361,0.253993,0.270088,0.316929,0.395918,0.447049,0.514802,0.598568,0.648849,0.767799,0.871533,1.01432,1.155876,1.297944,1.476174,1.660565,1.864459,2.10827,2.386151,2.743195,3.081198,3.554717,3.868927,4.456912,5.122051,5.868107,6.721288,7.60791,8.560906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. 2,-0.381723,-0.36206,-0.342443,-0.325301,-0.307804,-0.293188,-0.27567,-0.256133,-0.241211,-0.225937,-0.213975,-0.201586,-0.191587,-0.181528,-0.171167,-0.163097,-0.155074,-0.144607,-0.138968,-0.127954,-0.121567,-0.11713,-0.110845,-0.126063,-0.113587,-0.109343,-0.094643,-0.11454,-0.093039,-0.071019,-0.043986,-0.007748,-0.102076,-0.028301,-0.050206,-0.046146,-0.042682,0.006012,-0.007661,0.00482,0,0.010308,0.01556,0.041763,0.057647,0.054935,0.040428,0.111086,0.116281,0.129689,0.125623,0.203773,0.185684,0.250721,0.271638,0.314622,0.39458,0.444768,0.506945,0.594688,0.643452,0.762625,0.864972,1.008001,1.147466,1.28848,1.467069,1.650552,1.851222,2.094106,2.369044,2.724213,3.057225,3.527578,3.839761,4.422539,5.083064,5.822713,6.668237,7.550078,8.494252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. 3,-0.376807,-0.356706,-0.337896,-0.321676,-0.301992,-0.287818,-0.270153,-0.25236,-0.236161,-0.220903,-0.208079,-0.197577,-0.1878,-0.175935,-0.168703,-0.15923,-0.148995,-0.141678,-0.134143,-0.125708,-0.119292,-0.110928,-0.105817,-0.117528,-0.109221,-0.099548,-0.090089,-0.105774,-0.088269,-0.065628,-0.041467,-0.00069,-0.096049,-0.020959,-0.046006,-0.040462,-0.035004,0.009081,-0.001285,0.002985,0,0.024659,0.027886,0.047329,0.048256,0.06624,0.045514,0.120776,0.12591,0.138799,0.145894,0.205328,0.190832,0.264658,0.288795,0.331237,0.405731,0.464953,0.525698,0.614506,0.657636,0.783617,0.888541,1.029691,1.173992,1.316947,1.497684,1.684431,1.889465,2.135184,2.417064,2.777883,3.118344,3.597053,3.917893,4.514134,5.190548,5.945797,6.814552,7.718042,8.690905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. 4,-0.377818,-0.357667,-0.340042,-0.323418,-0.304712,-0.288349,-0.273042,-0.254015,-0.238427,-0.223186,-0.213108,-0.200721,-0.189941,-0.178646,-0.169784,-0.159508,-0.15153,-0.145112,-0.137394,-0.12868,-0.123634,-0.109297,-0.107655,-0.118143,-0.113727,-0.108835,-0.094177,-0.11097,-0.09495,-0.069696,-0.042058,-0.004915,-0.101599,-0.026566,-0.048758,-0.045516,-0.043651,0.016336,-0.004405,0.005789,0,0.011043,0.014207,0.03982,0.055575,0.061303,0.038028,0.115542,0.118061,0.130864,0.124413,0.203483,0.18448,0.249747,0.274253,0.314176,0.396853,0.449357,0.494994,0.596341,0.645678,0.763437,0.866213,1.00889,1.148744,1.288261,1.466826,1.651444,1.852141,2.093736,2.370511,2.72331,3.059386,3.528696,3.840515,4.42752,5.087276,5.82622,6.675551,7.556702,8.501757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3. 5,-0.381379,-0.360661,-0.341733,-0.325299,-0.307615,-0.292665,-0.275443,-0.255746,-0.24028,-0.226546,-0.213951,-0.203605,-0.192231,-0.180299,-0.173157,-0.162358,-0.15476,-0.146477,-0.140545,-0.130399,-0.124371,-0.117076,-0.114612,-0.130025,-0.11378,-0.11017,-0.097297,-0.112949,-0.095111,-0.075441,-0.04326,-0.025284,-0.094831,-0.033175,-0.051494,-0.046963,-0.043319,-0.003187,-0.010255,-0.004228,0,0.009487,0.015143,0.039897,0.052471,0.052259,0.039789,0.105486,0.113395,0.130946,0.12987,0.202304,0.187,0.245649,0.274543,0.31816,0.395467,0.444104,0.511375,0.596277,0.64977,0.76641,0.867348,1.01179,1.155272,1.29299,1.473118,1.656196,1.861935,2.101852,2.382171,2.735984,3.077245,3.546305,3.858976,4.443738,5.103706,5.843009,6.704202,7.587325,8.537183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
